number,value,f1_score,accuracy,roc_auc,precision,recall,f1_std,cv_iteration,params
65,0.9873030285509016,0.9873030285509016,0.991424135588549,0.999797965591447,0.9790420423477272,0.9957779619361435,0.004976803719950109,72,"{'n_estimators': 322, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
66,0.9871914443266109,0.9871914443266109,0.9913479605905966,0.9997903068960675,0.9788437318966198,0.9957563898126156,0.005014877752963197,70,"{'n_estimators': 195, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
67,0.9871913095302157,0.9871913095302157,0.9913479605842386,0.999790630710212,0.9788372666548607,0.9957625533782384,0.004988937219203196,71,"{'n_estimators': 201, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
68,0.9872276550858182,0.9872276550858182,0.9913726659851996,0.9997918818876993,0.9788934142314113,0.9957779621355888,0.0049967507918748846,74,"{'n_estimators': 206, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
69,0.9871593521599751,0.9871593521599751,0.991325313987884,0.999790383336672,0.9787704436382351,0.9957687169153692,0.0051032686429118785,73,"{'n_estimators': 189, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
70,0.9871913095302157,0.9871913095302157,0.9913479605842386,0.9997906307459381,0.9788372666548607,0.9957625533782384,0.004988937219203196,75,"{'n_estimators': 201, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
71,0.9872396357884202,0.9872396357884202,0.9913809011177936,0.9997916149353481,0.9789013625902641,0.9957933710638919,0.004976665171341475,77,"{'n_estimators': 205, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
72,0.9844113311665387,0.9844113311665387,0.9894343211656982,0.9997293718431428,0.9736282127623347,0.9955499104069885,0.006427503524256775,78,"{'n_estimators': 322, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2'}"
73,0.9840589365775282,0.9840589365775282,0.989190355456777,0.9997166818004803,0.9730475720360506,0.9954451305606883,0.00676541167930683,76,"{'n_estimators': 160, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}"
74,0.9842359579628409,0.9842359579628409,0.9893128530322577,0.9997227385270365,0.9733830018216336,0.9954543755529707,0.006630734029686015,79,"{'n_estimators': 202, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}"
75,0.987424655580562,0.987424655580562,0.9915085458017482,0.9998019162541523,0.9793527018050914,0.9957009181209001,0.00490770595671237,80,"{'n_estimators': 200, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}"
76,0.9867795341194449,0.9867795341194449,0.9910659071601727,0.9997830579872278,0.9782137438282167,0.995577646580506,0.005314167021150853,81,"{'n_estimators': 203, 'max_depth': 29, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
77,0.9867944422092174,0.9867944422092174,0.9910762010655837,0.9997832937659071,0.9782274990004711,0.9955930553378561,0.005280371281872842,82,"{'n_estimators': 205, 'max_depth': 29, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
78,0.9869585917757667,0.9869585917757667,0.9911904636801335,0.9997873816333405,0.9785403955954766,0.9955961375338038,0.0050099740546913265,83,"{'n_estimators': 201, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
79,0.9869585917757667,0.9869585917757667,0.9911904636801335,0.9997873816404859,0.9785403955954766,0.9955961375338038,0.0050099740546913265,84,"{'n_estimators': 201, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
80,0.9865249163474763,0.9865249163474763,0.99088988131661,0.9997768310804173,0.9776346531665959,0.9956639364992258,0.00544766577260615,85,"{'n_estimators': 207, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
96,0.7019969546511358,0.7019969546511358,,0.7485532925196239,,,0.0005309949007016122,104,"{'n_estimators': 166, 'max_depth': 34, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': None, 'ccp_alpha': 0.0, 'class_weight': None, 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 172, 'min_impurity_decrease': 0.09968394763134462, 'max_samples': 0.598496556009914}"
97,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,102,"{'n_estimators': 731, 'max_depth': 33, 'min_samples_split': 15, 'min_samples_leaf': 9, 'max_features': None, 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 19, 'min_impurity_decrease': 0.07957652734595443}"
98,0.7057377838429582,0.7057377838429582,,0.7445849281662315,,,5.80057567980901e-05,101,"{'n_estimators': 597, 'max_depth': 32, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': None, 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 433, 'min_impurity_decrease': 0.08278590769065416}"
99,0.7056870994148534,0.7056870994148534,,0.7528301397525053,,,0.00010960177327080794,108,"{'n_estimators': 559, 'max_depth': 33, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': None, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'bootstrap': True, 'criterion': 'gini', 'max_leaf_nodes': 272, 'min_impurity_decrease': 0.0417173788454274, 'max_samples': 0.6976256284929359}"
100,0.7057365478581735,0.7057365478581735,,0.7445823750446167,,,5.801425570829327e-05,105,"{'n_estimators': 799, 'max_depth': 33, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': None, 'ccp_alpha': 0.03, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'gini', 'max_leaf_nodes': 336, 'min_impurity_decrease': 0.0781012003386126}"
101,0.7752386331029041,0.7752386331029041,,0.8902703277273253,,,0.0005482739998398764,103,"{'n_estimators': 163, 'max_depth': 33, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 23, 'min_impurity_decrease': 0.012060819850907331, 'max_samples': 0.781651192816077}"
102,0.762382556413621,0.762382556413621,,0.9049131563998821,,,0.002096750122739718,109,"{'n_estimators': 562, 'max_depth': 32, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'log2', 'ccp_alpha': 0.0, 'class_weight': None, 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 143, 'min_impurity_decrease': 0.0061453347854802595, 'max_samples': 0.6980167275349841}"
103,0.7591317979078602,0.7591317979078602,,0.8997542567616198,,,0.002266657395813662,106,"{'n_estimators': 244, 'max_depth': 36, 'min_samples_split': 13, 'min_samples_leaf': 9, 'max_features': 'log2', 'ccp_alpha': 0.01, 'class_weight': None, 'bootstrap': True, 'criterion': 'log_loss', 'max_leaf_nodes': 472, 'min_impurity_decrease': 0.005473862393771081, 'max_samples': 0.5238858715747368}"
104,0.7440588924035353,0.7440588924035353,,0.886093783011872,,,0.0035726428824840403,107,"{'n_estimators': 243, 'max_depth': 32, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': False, 'criterion': 'entropy', 'max_leaf_nodes': 462, 'min_impurity_decrease': 0.006851010600070574}"
105,0.7474903578770723,0.7474903578770723,,0.8860369405249502,,,0.0023922994110100555,110,"{'n_estimators': 241, 'max_depth': 31, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': None, 'bootstrap': True, 'criterion': 'log_loss', 'max_leaf_nodes': 494, 'min_impurity_decrease': 0.004456170213147967, 'max_samples': 0.9731728437168816}"
106,0.7508996965192344,0.7508996965192344,,0.875971750612385,,,0.0033075290473101337,112,"{'n_estimators': 269, 'max_depth': 31, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 'log2', 'ccp_alpha': 0.02, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'entropy', 'max_leaf_nodes': 208, 'min_impurity_decrease': 0.03530422986734096}"
107,0.7533791080394975,0.7533791080394975,,0.8792050276024795,,,0.0006114197278432043,113,"{'n_estimators': 541, 'max_depth': 31, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'log_loss', 'max_leaf_nodes': 192, 'min_impurity_decrease': 0.03347832312774156, 'max_samples': 0.9435141551517608}"
108,0.7397333579057618,0.7397333579057618,,0.8783293329536782,,,0.003500015241605883,111,"{'n_estimators': 219, 'max_depth': 31, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': True, 'criterion': 'entropy', 'max_leaf_nodes': 148, 'min_impurity_decrease': 0.03953511000887315, 'max_samples': 0.9950542602774555}"
109,0.7446901167199419,0.7446901167199419,,0.8768991760158441,,,0.0027889035968642444,115,"{'n_estimators': 264, 'max_depth': 31, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 363, 'min_impurity_decrease': 0.03954060338688188}"
110,0.7457409736744625,0.7457409736744625,,0.8764167345917985,,,0.004100148709125746,114,"{'n_estimators': 173, 'max_depth': 40, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.05, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 370, 'min_impurity_decrease': 0.04206440457583903}"
111,0.7328708815139695,0.7328708815139695,,0.817859726424067,,,0.0004069689146246013,117,"{'n_estimators': 273, 'max_depth': 31, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced_subsample', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 361, 'min_impurity_decrease': 0.05868760796838196}"
112,0.7329714431059206,0.7329714431059206,,0.8149917137840633,,,0.0002766434063341407,116,"{'n_estimators': 153, 'max_depth': 31, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'ccp_alpha': 0.04, 'class_weight': 'balanced', 'bootstrap': False, 'criterion': 'log_loss', 'max_leaf_nodes': 363, 'min_impurity_decrease': 0.05886646690885805}"
