number,value,f1_score,accuracy,roc_auc,precision,recall,f1_std,cv_iteration,params
65,0.9873030285509016,0.9873030285509016,0.991424135588549,0.999797965591447,0.9790420423477272,0.9957779619361435,0.004976803719950109,72,"{'n_estimators': 322, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
66,0.9871914443266109,0.9871914443266109,0.9913479605905966,0.9997903068960675,0.9788437318966198,0.9957563898126156,0.005014877752963197,70,"{'n_estimators': 195, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
67,0.9871913095302157,0.9871913095302157,0.9913479605842386,0.999790630710212,0.9788372666548607,0.9957625533782384,0.004988937219203196,71,"{'n_estimators': 201, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
68,0.9872276550858182,0.9872276550858182,0.9913726659851996,0.9997918818876993,0.9788934142314113,0.9957779621355888,0.0049967507918748846,74,"{'n_estimators': 206, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
69,0.9871593521599751,0.9871593521599751,0.991325313987884,0.999790383336672,0.9787704436382351,0.9957687169153692,0.0051032686429118785,73,"{'n_estimators': 189, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
70,0.9871913095302157,0.9871913095302157,0.9913479605842386,0.9997906307459381,0.9788372666548607,0.9957625533782384,0.004988937219203196,75,"{'n_estimators': 201, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
71,0.9872396357884202,0.9872396357884202,0.9913809011177936,0.9997916149353481,0.9789013625902641,0.9957933710638919,0.004976665171341475,77,"{'n_estimators': 205, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}"
72,0.9844113311665387,0.9844113311665387,0.9894343211656982,0.9997293718431428,0.9736282127623347,0.9955499104069885,0.006427503524256775,78,"{'n_estimators': 322, 'max_depth': 29, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2'}"
73,0.9840589365775282,0.9840589365775282,0.989190355456777,0.9997166818004803,0.9730475720360506,0.9954451305606883,0.00676541167930683,76,"{'n_estimators': 160, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}"
74,0.9842359579628409,0.9842359579628409,0.9893128530322577,0.9997227385270365,0.9733830018216336,0.9954543755529707,0.006630734029686015,79,"{'n_estimators': 202, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}"
75,0.987424655580562,0.987424655580562,0.9915085458017482,0.9998019162541523,0.9793527018050914,0.9957009181209001,0.00490770595671237,80,"{'n_estimators': 200, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}"
76,0.9867795341194449,0.9867795341194449,0.9910659071601727,0.9997830579872278,0.9782137438282167,0.995577646580506,0.005314167021150853,81,"{'n_estimators': 203, 'max_depth': 29, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
77,0.9867944422092174,0.9867944422092174,0.9910762010655837,0.9997832937659071,0.9782274990004711,0.9955930553378561,0.005280371281872842,82,"{'n_estimators': 205, 'max_depth': 29, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
78,0.9869585917757667,0.9869585917757667,0.9911904636801335,0.9997873816333405,0.9785403955954766,0.9955961375338038,0.0050099740546913265,83,"{'n_estimators': 201, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
79,0.9869585917757667,0.9869585917757667,0.9911904636801335,0.9997873816404859,0.9785403955954766,0.9955961375338038,0.0050099740546913265,84,"{'n_estimators': 201, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
80,0.9865249163474763,0.9865249163474763,0.99088988131661,0.9997768310804173,0.9776346531665959,0.9956639364992258,0.00544766577260615,85,"{'n_estimators': 207, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}"
